0.259142,0.682446,0.3272,0.711033,0.194608,-0.699463,1.32091,-0.684579,0.468856,-0.982336,-1.21079,-1.45589,-0.948693,0.69981,-2.81766,2.46538,0.504756,2.53672,-1.43793,-0.487352,2.00123,-0.979225,4.16367,-1.64571,0.500054,-1.2547,2.92343,1.37066,0.566459,-2.40717,-0.0890984,-0.245697,-1.96291,0.00848994,-0.286003,1.59654,-0.616282,-1.52019,-1.997,1.43531,-0.387763,3.72421,2.1581,2.13221,0.713815,2.9551,0.465027,0.642135
0.221527,-0.177347,0.0251429,0.144867,0.470559,-0.163294,0.256962,-0.376022,-0.640373,0.468357,-0.476766,-0.127918,1.68436,1.01208,-0.526194,0.648964,0.39394,-0.588776,1.59418,0.196957,1.7395,1.62287,0.0587802,-0.595314,0.819151,1.12227,1.13275,-1.70812,0.821443,2.6005,3.28402,1.46775,-1.06553,-0.105618,-0.207289,0.793095,-1.25278,0.363092,-0.538956,-0.827657,1.46409,0.128907,1.86813,2.84931,2.97,-0.708704,-0.328746,2.86485
-0.26988,0.382795,-0.259636,-0.0184019,-0.268998,0.666276,1.09954,-0.559561,0.602158,-0.427517,-0.216998,-0.00992918,0.0895113,-0.865901,0.166415,-1.86153,0.773723,-0.0514074,-0.253524,-0.833017,-2.0716,0.0996712,-3.04822,1.32036,0.894934,1.8893,-0.692897,-1.34435,-0.833854,3.78616,-1.74107,-0.392275,1.27515,2.26954,-1.6694,2.51801,-0.245714,0.888738,-0.532558,0.633906,2.13819,0.424966,1.96796,-1.25509,0.710393,-1.4041,3.84484,8.27354
-1.12426,-0.413555,0.92349,0.454441,-0.856661,-1.25083,-0.31864,0.627112,-0.707582,0.496882,0.491765,0.667418,-0.018892,-0.533171,-0.0737957,0.390474,-2.15981,0.260805,-0.705318,1.80541,-0.0422864,0.466486,0.484592,0.755465,2.22269,-0.0493478,-0.495339,-0.491678,1.31174,0.927571,0.84638,0.74236,-1.38246,1.07125,0.0688076,-0.327611,4.32205,0.247343,-0.269806,-0.717657,-0.342828,2.07534,2.09387,1.96552,3.21921,-1.2584,-0.16632,1.62859
-0.374992,-1.66061,1.37991,-0.0756355,-1.05233,-1.8503,-0.971607,0.724961,-1.17612,-2.24237,-0.737389,-0.287303,-1.687,-2.9351,-1.24581,-0.178458,1.85111,2.79414,-0.27938,3.95173,0.677571,-0.722208,0.628641,-0.233167,-0.583615,-1.06192,2.43112,1.64836,0.404279,-0.36181,-0.756676,1.26296,0.858565,1.18344,-2.79122,1.66805,-0.875024,4.45701,0.91636,5.86536,6.53426,-0.775545,2.08158,6.05855,5.47774,-1.21366,3.30646,8.41652
0.355042,-0.131765,-0.581555,-0.935116,0.126733,0.65246,0.0478109,0.671091,-0.154044,0.953123,0.0227658,0.898008,-0.0969978,-1.63478,1.08625,-0.39419,1.65477,-0.197683,-0.478604,-0.697506,-0.60133,-0.0889747,2.24177,4.70468,1.61271,-0.0909261,3.91063,1.28019,-1.21129,-1.80944,4.13714,-3.62374,-5.28351,0.555248,-2.85905,-0.568539,0.163147,2.68495,2.2655,0.728028,-3.04172,-0.272583,-0.862098,-1.16931,3.9213,-4.32576,0.581281,1.78652
-0.00958956,1.4989,-1.28753,0.242883,0.182277,1.51119,0.0463631,-0.258288,0.074302,0.189715,-1.29579,0.152538,1.95579,1.69122,-0.905845,-0.065263,-1.9722,1.63385,1.69166,-3.78509,1.01931,-2.19118,1.62918,0.0786179,-2.76904,-0.487876,-4.1361,1.06246,2.29448,-1.37446,1.00969,-4.38567,-1.34336,-3.65182,3.13117,-6.65018,3.00153,-1.88509,0.380784,-0.958392,-7.58339,-0.920774,-8.04305,-0.844406,-1.7777,8.23964,-1.59432,-27.683
-0.0314264,0.435542,0.582646,0.948349,-0.169153,-1.5683,0.555898,0.583406,0.84178,-1.4005,-2.44388,-1.19312,0.493364,-0.177843,-0.564373,-1.44373,0.161856,-0.0824532,-2.71033,3.02873,1.41007,-1.24801,2.09891,2.57581,2.39841,-1.27952,5.27816,-0.592123,3.7112,0.681873,2.2316,-3.41023,-2.01858,-2.77016,-3.80871,2.45322,2.84399,2.06461,-1.07274,2.84646,-1.34065,-1.53383,2.62745,-0.498319,-0.513711,-1.63419,1.07895,5.74675
-0.309431,0.329057,-0.464054,0.361581,-0.323017,0.77431,-0.299772,-1.79745,0.419323,-0.725718,-0.827211,0.222896,0.0570573,0.114717,1.69907,0.119126,-2.36925,-0.451821,2.53277,-0.0916318,0.851477,0.546946,1.30839,1.13783,0.50882,-2.34391,-1.34947,-1.63853,2.83979,0.515216,0.690903,2.14674,3.71148,-0.273959,2.36196,-6.05334,-1.83826,-0.309885,0.308605,-1.79667,-2.60623,-1.43176,-4.59894,3.76855,2.59111,0.601671,-0.225749,-14.7055
-0.243317,0.766109,-0.472402,-0.252816,-0.596521,0.742084,0.39491,-0.0530581,0.537702,0.5599,1.15085,0.181243,-0.664584,-0.493088,-0.0842946,0.299838,1.52664,-0.210304,-2.1202,-1.95729,-2.33209,-0.766285,-0.782756,-0.487039,-0.120122,2.07524,1.92537,-3.33024,-0.657137,-1.93858,-3.9301,2.36544,0.672249,0.288447,2.9234,-1.8644,1.20804,0.270413,-2.54571,2.13309,1.0035,0.417775,0.168721,-0.267943,-2.60773,2.72814,-2.3951,-3.34326
0.94051,-0.326631,-0.569786,-0.34953,0.233915,-1.1549,0.219408,1.98162,-0.377207,0.825951,0.344532,0.429063,0.273093,-1.26919,1.29433,-0.230702,0.376581,-0.160371,-0.760235,0.0964363,-0.715992,0.985613,-0.882275,0.417262,-0.118504,0.921594,0.340949,0.98068,-1.40908,0.111857,-0.311008,1.04529,4.06306,-1.50758,-1.0414,-0.0848413,-0.220508,-0.544572,0.997637,-1.19197,-0.979864,-0.987559,0.735943,-2.08849,-1.37067,-0.245402,-0.669522,2.36365
0.858784,0.213912,-0.510087,-0.0652036,0.211449,0.0956099,-0.464026,-0.488658,-1.89957,0.120341,0.0157775,-1.8855,0.914068,0.662221,1.43993,-0.308138,0.690026,-1.15493,1.59231,0.780702,-0.287158,0.976042,-1.18153,-0.539928,-1.07327,-1.4297,-0.691689,-0.0110844,-2.11479,0.65353,1.76102,0.647858,-2.51312,0.633887,1.08155,2.39755,0.100511,1.67817,-1.67083,-0.221832,3.4594,-1.40692,1.64933,-0.585013,1.75522,-1.95602,-0.13596,8.00463
0.017309,0.765828,-0.613901,-0.0434328,0.165668,1.00582,1.23887,-1.6347,-0.602661,-0.308734,-0.425922,0.0362432,0.552391,0.0606667,-1.09071,0.813687,-1.42823,1.05867,0.315532,-1.57904,0.408911,0.360043,1.63805,1.69299,0.40943,0.751344,-0.632776,-1.31978,0.565996,-1.14152,0.022121,0.0271158,-0.0719743,-0.931041,0.820144,-2.79987,-2.14148,-1.49438,-0.938242,-1.25384,-0.32321,-0.428817,-3.76328,1.37301,-0.391011,1.83596,-0.081342,-10.4636
-0.584391,-0.432571,0.57028,0.160091,0.31138,0.0376668,0.561668,-0.434142,1.26108,-0.565983,-0.0196475,1.02182,0.0442592,1.25534,-2.65122,0.29481,1.45654,-2.01659,-1.32823,-0.631354,0.916058,1.15801,0.236424,-1.28669,-1.1115,-0.286919,-1.89976,0.485722,0.490414,0.340463,-2.82824,1.89398,2.99742,-1.22653,1.01567,-3.06626,1.95876,-0.277625,0.579689,-1.04904,-1.29504,-1.93687,-2.13092,0.396429,1.36488,7.87715,-0.26712,-10.3648
-0.501564,0.389959,0.399339,-0.0764771,0.197092,0.37155,0.825825,-2.70984,0.266032,0.0371777,0.492126,-1.37175,1.18178,-0.124557,-0.0057191,0.752915,0.604462,-0.843744,-0.15079,0.0892023,0.741354,0.852956,-0.475657,-1.1357,-1.64063,3.63013,-1.25553,-1.2345,-0.879046,1.80894,-0.092672,0.681803,0.552821,0.00490976,-2.24676,2.64128,1.50569,-0.904945,1.18424,-3.52129,0.0908021,-1.27413,1.42298,-0.631609,-1.86386,1.88414,0.226756,2.29856
1.26128,0.652552,-1.54828,-0.338705,-0.134699,0.998836,0.733066,-0.285424,-0.540852,-0.0997782,0.164843,-0.652849,-1.58641,-1.5803,1.62751,1.31594,-1.88969,0.979914,-0.432832,1.36289,-0.579082,-0.450582,1.31617,-1.20911,0.958826,0.094722,-0.827723,-0.0489243,-1.46842,0.628748,-0.339069,0.369358,0.0794503,1.31109,-0.332961,1.0451,1.64471,0.66458,0.257132,-3.89004,-1.69698,0.537031,1.85484,0.875932,-1.91694,-0.0836891,-3.75454,-0.189087
-0.393369,-1.00171,1.64663,0.188648,0.639022,-1.49887,0.266867,0.846785,0.321665,-0.206225,0.570354,-0.26582,-0.590486,-0.780785,-1.25705,0.481963,0.625722,0.256572,-1.38399,-0.327458,-0.0277333,-0.69415,-0.994602,-0.255732,-0.0152379,0.732747,0.57139,-0.670848,2.04559,-0.128594,-0.277628,-2.01643,-0.0637342,-1.70351,-1.66881,-0.610377,0.747477,-1.64353,0.0492629,0.295065,2.19051,0.434493,-0.294464,0.584024,-1.15697,0.599261,1.74724,-0.322855
1.73843,0.0591136,-0.713656,0.137238,1.53006,1.67113,0.119235,1.61161,0.465497,-1.13155,-0.859878,-0.547248,-1.28753,1.11402,0.578224,-1.2739,0.707204,-1.13347,-1.52609,-0.28099,-1.70754,-1.50347,-1.53537,-1.8828,2.58561,1.68799,1.48839,-0.209983,0.0415762,-3.63178,-0.240808,-0.497771,-1.577,0.458885,-0.181246,2.02689,0.607567,1.83119,0.174373,0.903596,0.718747,2.91268,3.54345,1.13936,-0.817974,3.26832,-1.88859,3.48175
-0.160155,0.403859,-0.412768,0.16412,-0.388679,0.70993,-0.403625,-0.625028,0.347211,-0.758396,-0.241895,-0.505242,-0.246262,0.253942,1.01983,0.758608,-0.320117,-0.330116,0.219717,0.0927639,-0.113394,1.87021,-1.70207,0.316858,-0.525126,-0.879862,-0.49157,0.44718,-0.468092,1.87609,-0.735342,0.783537,-0.35727,1.20754,0.12705,0.196538,0.0414189,1.026,-0.624349,-0.674663,-1.15979,-0.924043,0.389122,-1.42376,-0.712475,-1.54623,3.01984,2.36916
1.18759,-0.426771,-1.00282,-0.457942,0.20638,0.368872,0.00255184,1.68335,-0.646709,0.344232,0.175508,0.424549,0.155133,0.0636663,1.45671,-1.74942,0.956268,0.894094,1.08461,-0.00117013,-2.14396,-1.52802,-0.0902549,1.93697,-0.889034,-2.06043,1.67051,0.384367,0.129574,-2.15694,-1.66767,2.72599,-0.600559,0.90555,-3.02405,-0.0756781,0.845142,-0.141832,0.109859,-0.804065,2.87032,0.33815,-0.158843,-3.25646,-0.350804,-2.25283,-2.53884,6.4906
-0.256539,-0.952069,0.887499,-0.612383,0.374101,0.282802,-0.324764,-1.28246,0.070772,0.362709,0.513338,-0.0113231,-0.480996,-0.556091,-0.129275,-0.249404,0.50889,0.506466,1.80608,-1.38526,-0.185506,-0.59116,1.26409,1.28077,-3.31711,1.81388,0.884811,-0.114563,-4.43235,1.04337,1.98739,0.813731,1.23972,2.20028,-3.24453,-1.02022,-0.840286,0.30409,1.79645,-3.11124,-0.22773,0.207295,-2.23188,-0.267936,0.719764,-0.764633,0.214169,-1.14717
-0.356923,-0.484232,0.208488,-0.320247,-0.239506,0.672011,-0.0706751,0.107093,0.144794,-0.517353,0.612913,1.09636,0.300317,-0.744799,0.878543,-0.691837,0.556219,1.06212,0.725898,0.619052,-1.32248,-0.331841,-1.27131,-0.376606,-1.65877,-1.01097,-0.679553,1.42021,-1.74145,0.675732,-2.58276,1.01044,2.48033,1.26997,-2.76146,-0.464002,2.62591,1.05153,-0.59417,-1.50986,2.1561,-1.2246,-0.459615,0.544638,-0.546926,3.08333,-0.0372889,-0.0242
-1.089,1.73576,-1.17063,0.0336205,-1.49738,2.10361,1.12022,-1.71699,0.880687,-0.874738,0.105575,1.08776,0.485525,0.0592933,0.657601,1.91367,-1.15953,-0.433443,-2.77827,-0.3842,0.686199,1.29781,-1.50565,-1.64566,-0.93996,-1.63734,3.9116,-2.056,-0.914517,3.66906,-1.34597,0.265713,-1.44319,1.75808,-0.659259,-0.994402,0.745883,0.405516,-0.0790118,0.342223,0.391113,-0.619686,0.923731,3.12651,-0.43833,2.30716,-5.53181,-3.52386
0.769774,0.589203,-0.901351,-0.404635,1.10027,1.21055,1.3744,-1.40881,0.899503,-0.340782,0.0227495,-0.180548,1.18666,-1.51953,0.802134,-1.19107,-0.204892,-0.570379,-0.620068,-1.88243,0.899641,-2.81296,-1.66582,-3.76807,-1.74231,1.38314,1.02676,0.838707,2.99921,1.14302,0.971102,1.58644,1.14661,-2.91942,1.16994,-2.78285,-0.39001,-0.867573,-0.863377,-0.554987,-0.576126,-1.01279,-2.12675,1.25721,-0.725474,7.08151,0.447364,-10.3762
-1.13688,0.696696,0.729565,0.774981,-1.71298,-1.56748,-0.116303,-0.52208,0.768307,-0.171529,-0.319522,-1.44798,-0.0991977,-0.316221,-0.475442,1.13686,1.16396,1.45707,-0.00673219,0.424834,-0.827518,-1.27231,0.614878,-1.59029,-2.48352,1.56148,1.31147,-1.74357,-1.72536,0.282921,1.30198,0.5737,1.13149,-0.918928,3.11685,2.68897,3.9718,0.870088,-2.0299,2.72037,0.99479,-1.11806,1.99251,1.9442,-2.48032,4.74766,-5.50497,-1.53457
-0.445801,-0.307452,0.0231471,0.71149,-1.71768,-1.82487,0.576242,1.34594,0.0217611,-0.715575,-0.528383,0.500826,-1.32121,0.0826396,-1.79045,-0.915553,-2.15818,0.495109,-0.339233,2.70274,-0.704823,-0.104291,-2.41646,-3.42232,0.965047,-0.565618,0.63824,-1.2707,-2.16098,-0.0359746,0.220117,2.21128,2.41665,3.32553,-0.292647,1.50014,-0.856766,-0.240442,-0.142058,0.827325,2.84929,1.65337,3.83581,-0.0966914,2.40755,-2.02078,1.89012,10.6153
0.926646,0.202917,-1.20867,-0.335481,0.255293,1.08304,0.943151,-0.192329,0.0289734,-0.322166,-0.342843,0.777596,-1.21384,1.00803,-2.03959,-0.840716,-1.35123,-0.898256,-1.74186,0.0541513,0.411715,-1.27986,1.01724,-3.62395,-0.773889,1.66328,2.77891,-0.112709,-5.19153,4.17853,-1.69052,0.172626,0.297505,-1.1303,-0.560703,-1.70079,0.988327,-0.233048,0.729649,1.23456,0.555933,1.08559,1.16184,0.135007,0.367877,4.80845,-5.96208,-3.18458
-0.154626,-0.396017,1.46574,1.02539,1.3299,0.290918,1.25742,-2.13377,0.715143,-1.30343,-1.53396,-0.221327,0.267408,1.95237,-2.81638,-0.355423,0.236851,0.647058,1.21008,-0.073276,1.38674,-0.30888,0.974907,0.378033,0.703074,-0.444071,5.16417,-2.77229,0.504038,2.25454,-0.333139,3.45834,4.03174,0.637344,0.712589,-0.838588,-1.43233,-0.670573,-2.47451,-0.791784,2.07675,2.27638,1.38183,5.83854,4.88139,4.97201,1.75488,-2.58095
-0.399229,-0.662688,-0.18682,-0.355515,-0.87038,-0.231634,-0.0380343,-0.413962,0.902368,-0.189588,0.7771,-0.04295,-0.198185,0.00964767,-0.351491,0.389307,1.77232,-2.98656,-0.629537,3.0468,0.497578,1.81807,-2.87387,-2.142,0.361705,-0.78022,-1.51241,-0.652603,1.58934,1.15905,1.53078,2.85329,-0.284729,-1.28888,-4.14252,0.6591,1.60039,0.740735,1.64309,-1.27024,-1.29556,-3.07536,3.86919,-1.11439,-0.299497,-1.26215,5.26021,8.97773
0.662525,-0.632043,-0.0336298,-0.189953,0.931421,0.344106,-1.16609,-0.199892,-0.0906942,-0.205404,-0.442006,-0.952009,-1.01523,0.472144,1.71421,1.34432,-0.417189,-0.914485,0.958849,2.51126,1.30092,0.897732,1.63534,-1.51382,-0.836511,2.50312,-2.06458,-1.17474,-0.753819,-0.74647,1.51247,-0.210399,-0.549974,-0.759566,-0.526867,2.35698,-2.29821,1.02482,1.81477,0.22344,1.7881,-1.38553,0.945619,-0.882174,-0.0837403,-4.04584,-1.98148,5.54246
1.48987,-0.621689,0.529711,-0.0676951,2.1485,0.891258,-0.0171188,-0.654743,-1.50376,-0.841881,0.182807,-0.739657,0.191514,-0.0991142,2.31642,-1.09853,-0.238764,-1.56958,-0.147023,0.37554,0.375991,0.775908,0.350455,0.707506,1.15271,-3.99667,2.68277,1.45107,-1.40697,3.26456,-2.07094,1.7337,1.57535,3.3846,-1.28022,0.353816,-0.211367,2.2489,-1.0005,-4.03715,3.59543,1.62261,1.7506,3.31596,1.58868,-0.903737,3.96762,5.93955
-1.7919,0.497524,0.0222453,0.423346,-1.9299,-0.571028,0.105251,0.270201,0.389076,0.435796,0.0371666,0.32697,0.580912,-1.20273,1.52953,0.842215,-1.00793,1.6341,1.27738,-0.969718,-1.20591,0.569834,-5.24318,-1.44016,-3.33733,-0.930934,-1.5912,-2.0133,-1.44956,0.191455,2.16898,2.11945,-0.504123,2.87076,1.14826,-0.78052,-2.02387,-0.773601,-0.66434,1.84063,1.14804,1.16614,0.936797,1.89434,2.79946,-4.01412,3.10339,4.41321
-0.944887,0.00989343,1.17364,0.699312,0.0837407,-0.650371,0.0711672,-0.179052,0.953275,-0.877611,-0.841135,1.0717,2.45952,-0.545081,1.62521,-0.619022,-1.8598,-0.248062,-0.970439,0.422732,1.41922,0.060642,-2.43155,-2.2246,-0.762495,-3.41291,5.99221,-0.122735,-1.20195,1.78603,2.67657,1.58715,0.657209,0.511041,-0.543893,-1.51364,-3.20733,1.83187,0.121309,-0.753492,-0.143471,-1.56389,-0.666266,4.53454,-0.701687,2.90695,-3.3867,-4.73177
-2.21398,0.977498,0.12224,1.47201,-2.58334,-0.0409866,2.53603,-1.77446,2.24302,-2.16252,-2.79515,0.739491,0.47743,-0.0514266,-2.41119,-0.00658342,-1.25787,2.25921,0.333254,3.40193,0.619642,1.20022,-1.48052,-1.94185,-0.602832,1.47141,1.70315,-0.152422,-4.25385,5.59323,-0.259998,2.11947,-1.6438,3.99366,-4.41766,3.92676,5.92185,2.00307,-3.74069,-0.959613,1.47076,0.361294,6.87881,5.97055,0.648008,1.28363,-3.42962,9.01892
-0.86659,0.336357,-0.592908,0.0255264,-2.24849,-1.74437,1.64716,2.86896,0.142929,0.180476,-0.336877,3.1515,0.214839,-1.29844,-0.343509,1.30662,-1.66798,2.58235,-1.28488,1.33233,0.221522,1.10986,3.74548,3.54051,1.53623,1.86886,-0.901879,1.93597,0.659465,-0.0508549,0.707749,-2.4733,1.4082,0.861506,-3.80374,3.73437,2.9683,-2.02147,0.570731,-2.87707,2.43065,-1.27507,0.507137,1.74129,-3.71677,-0.941177,0.676758,1.58529
-0.493457,-1.31691,1.2059,0.614156,1.30632,-0.797781,-0.893433,1.09531,0.124943,-0.27507,0.293788,-0.321654,1.74323,0.875541,-0.856769,0.0389653,-1.95205,-0.825604,0.352294,-0.456021,-0.853674,1.8719,-5.69936,-2.93229,1.05758,-4.74842,-6.20213,0.823128,2.43855,-2.6288,1.83953,-0.151045,-2.57011,0.18744,-1.64256,-3.45595,-2.85636,-0.0349633,4.08975,-0.785731,-3.0809,0.927716,-3.63762,-7.4096,-2.72727,-2.43765,-1.18801,-0.696632
0.365595,0.46779,-0.756175,-0.785465,-0.349753,0.690202,0.454114,-1.34414,-0.394103,0.505674,0.729789,-0.219978,-0.965919,-1.83408,0.0706804,-0.955323,0.246853,0.788059,-0.467333,-1.10393,-0.310634,-2.0066,2.14341,1.28049,0.961617,3.91382,1.38273,0.48872,0.137663,1.96111,-1.41817,1.65857,-1.14973,1.0494,0.743766,1.49773,-0.138447,0.286706,-0.732168,0.56571,-0.0342515,1.87139,1.23084,0.580287,0.537935,-0.903145,2.67364,2.18282
