-0.645118,0.0709446,0.911705,-0.0905098,-0.453401,0.837374,0.865124,0.115396,-0.330411,-0.334871,0.693959,0.179971,0.139684,0.708577,0.70518,1.92944,-0.929643,0.877872,1.06103,0.421614,0.63701,-0.17622,-0.983262,-2.0125,-1.35533,-1.9053,-0.759441,-0.219604,-3.557
-0.394485,0.00401067,-1.3739,0.13467,-0.235495,-0.792917,-1.63683,0.217244,-0.273098,-0.0693076,-0.648242,0.633171,0.128115,-2.2755,0.49133,-0.382743,1.13958,0.0234246,0.617235,-0.150925,-0.161381,0.00875594,0.0812905,0.345064,0.301406,0.0382836,0.0393069,-0.550821,0.897984
-0.209292,0.143961,0.662039,0.12524,1.71222,-0.825294,-1.78936,0.0963918,-0.105446,0.394852,0.0386003,-0.659758,0.258256,1.92723,-0.257561,-0.00357864,-0.347336,-0.452386,0.67263,-0.479296,-0.305681,0.404996,0.385242,0.641242,0.776779,-0.0747808,-0.0525834,0.102372,0.964546
-0.00879293,0.0509263,-1.21581,-0.0691808,-0.715161,0.63495,0.358804,0.181645,-0.524222,-0.43775,0.48938,1.30464,0.275096,-1.6903,0.448394,-0.762551,-0.112911,-0.0654237,0.45693,-0.0963093,-0.166932,-0.0476654,0.204923,0.725311,0.743484,0.0228349,0.0427218,-1.07532,1.85445
-0.262182,-0.042753,0.108275,-0.0967524,0.207415,0.410353,1.24501,-0.126609,0.373224,-0.34135,-0.610598,0.395287,0.0446765,-0.418953,-0.0429307,-0.809551,-1.31924,0.260998,1.24029,0.0635637,0.290798,-0.167936,-0.313862,-0.494757,-0.641812,0.0651528,0.0175952,-0.719686,-0.437894
0.483566,0.00827256,0.627129,-0.002342,-0.208394,0.00251829,-1.09396,0.0875375,-0.594633,0.306629,0.396192,-0.764573,-0.570965,-0.535581,0.0649756,-0.037708,0.437377,0.0959877,-0.480211,0.133122,0.120223,-0.0904156,-0.224081,-0.548994,-0.753373,0.0453278,0.0224889,-0.146005,-0.958709
0.305291,0.189753,-1.45702,0.148657,-0.300794,-0.375446,-0.025707,0.242944,-0.0949635,-0.778884,1.24203,0.567092,0.550753,1.67527,-0.186142,1.35404,-0.684507,0.186092,-0.257078,0.271148,0.319883,-0.1144,-0.305749,-0.699753,-0.69396,0.0262933,-0.00966554,0.478174,-1.34342
0.410331,-0.0407546,-0.669539,0.09418,0.0686924,0.246901,-0.58142,0.182417,-0.116227,0.0549663,-2.9835,-0.284609,-0.225095,-0.536466,-1.03029,-0.774998,-0.279964,0.106961,0.278563,-0.199417,-0.308017,0.0625043,0.390775,0.956606,1.01789,-0.0230119,-0.0172934,-0.408246,1.74813
-1.36635,0.0145659,-0.891746,0.264036,-0.149362,-1.07839,-1.00792,0.305102,0.211358,-0.229678,-1.39427,-0.422133,-0.0649768,0.0314031,0.117833,-0.0843306,-1.79245,0.66298,1.09987,0.232324,0.33817,-0.219277,-0.433525,-0.740242,-0.723072,0.0249485,-0.0311068,0.48611,-1.36002
-0.217535,0.164675,-0.243854,0.132615,-1.01027,0.578063,-2.40319,0.669428,-1.90766,0.026579,1.01454,0.477998,0.0116384,-0.167978,-0.2957,0.277946,0.106658,0.0781963,2.15813,-0.264215,0.236258,0.145585,-0.43107,-0.785716,-0.94106,0.0557546,0.0254773,-0.216191,-1.20869
-1.03268,-0.0275457,-1.23738,0.0362473,0.511608,-0.0704741,0.957081,-0.132573,0.626036,-0.213145,-1.02586,0.258704,0.255753,0.450981,-0.622064,0.92951,0.640816,0.179815,-0.127301,0.150092,0.241229,-0.0970791,-0.280281,-0.714731,-1.03491,0.118451,0.037775,-0.777813,-0.891739
0.306198,-0.238644,3.21081,-0.0734928,-0.0144649,-0.513642,0.789052,-0.43867,1.47587,0.886866,-2.01718,-1.25755,0.135581,1.36833,1.42773,1.64511,-0.692163,0.560725,0.760939,-0.156801,-0.305551,0.312511,0.149653,0.378894,0.610493,-0.0839437,-0.061699,0.185254,0.759904
-0.285214,0.0294688,0.0526392,-0.228851,0.700421,0.359311,0.575555,-0.184616,-0.128648,-0.404449,1.24982,1.0392,0.173018,-1.75112,0.389765,-0.80325,1.32333,-0.553314,-1.59524,-0.0411416,-0.32518,-0.020721,0.492107,0.985904,1.02758,-0.0274282,0.0332552,-0.419679,1.80474
0.828017,-0.180275,-0.16606,-0.0290636,-0.359897,0.215351,-0.0467488,-0.264974,0.149847,1.21219,-0.604049,-0.405095,-0.212688,-0.0569133,-0.626339,-1.12961,1.81993,-0.961714,-0.337532,-0.664078,-0.841161,0.491711,0.997537,2.04673,2.31703,-0.121628,-0.00965222,-0.189158,3.40582
-2.0604,-0.208811,2.47733,-0.0468961,-0.132816,-0.7172,-1.64463,-0.0265415,-0.326032,0.400746,0.678029,0.613513,-0.00788331,-1.32211,-0.411497,-3.52399,0.756302,-1.54873,-0.650648,-0.795217,-1.07955,0.50304,1.46931,3.10466,3.54811,-0.231556,-0.0497324,0.0113062,4.98264
-2.77903,0.0234134,1.202,0.126804,-1.32182,0.0112358,-2.33879,0.561247,-1.54413,1.19892,2.21409,-0.074469,0.172218,1.20636,0.66319,-0.802854,-0.198356,-1.03477,0.171631,-0.826715,-1.10416,0.725922,1.23782,2.73448,2.9533,-0.131546,-0.0197197,-1.811,5.46814
0.396521,-0.221603,-2.24625,0.205992,-0.98275,-0.737369,1.5698,-0.41208,1.49619,1.45736,-0.748511,-1.45546,-0.319822,1.73394,0.0763442,-0.119158,-0.93357,0.152619,1.84562,-0.0877565,0.175932,0.0645846,-0.321165,-0.574,-0.443936,0.00487056,-0.0182079,0.504625,-1.05478
0.783626,-0.230165,0.78546,0.0193807,-0.824804,-0.0464559,0.0759832,-0.35181,0.401504,1.97404,0.003107,-1.81699,-0.635148,1.27028,0.225215,-0.221042,0.563353,-0.37544,0.813823,-0.444006,-0.365402,0.414822,0.266995,0.50661,0.757523,-0.103206,-0.0348099,0.703175,0.522916
-0.434365,-0.0983882,0.452037,-0.00982196,0.526585,0.253341,-0.290184,-0.152198,0.0380384,0.935939,-1.23287,-0.966082,-0.419869,-0.0343563,-0.176885,0.532072,0.793203,0.296344,1.74203,-0.160036,0.311917,0.105148,-0.54666,-1.24147,-1.20364,-0.00492433,-0.0193506,1.48334,-2.7668
0.327056,-0.0123865,0.239276,-0.0236584,-0.00201731,0.06212,-0.891545,0.125251,-0.282757,-0.612378,-1.3525,1.13874,0.420313,-1.38156,-0.553674,0.278814,1.90369,-0.246312,-0.878001,-0.210913,-0.44075,0.161604,0.561436,1.16128,1.31173,-0.0618004,-0.00203985,0.247946,1.75877
-0.303257,0.0456728,-1.18688,0.146123,-1.34247,0.0996138,0.274527,0.294589,-0.393286,-0.0803487,0.770435,0.0354543,-0.105373,1.16231,-0.598191,-1.2321,-1.39336,-0.429997,-1.62816,0.175342,-0.624027,0.105666,0.624832,1.45615,4.82641,-7.27447,-2.80753,-1.85079,1.67559
0.0675626,-0.0814134,-1.14118,0.138405,-0.496681,-0.502456,-1.10946,0.0754286,-0.111252,0.729109,-0.807839,-0.453125,-0.334966,-1.05251,0.0168568,-1.0668,0.496329,-0.211051,0.559543,-0.281178,-0.320705,0.130157,0.311109,0.786288,0.958689,-0.0494384,-0.00476688,0.169395,1.25811
0.0323484,0.0384225,0.182269,-0.022125,0.549614,-0.202558,0.375849,-0.0602586,0.359527,0.0665279,-0.31036,-0.83875,-0.200435,0.608571,0.434868,0.117824,-0.877802,0.0844584,-1.9639,0.208772,-0.314714,-0.0700195,0.444166,0.899318,0.991973,-0.0450414,-0.0261208,-0.366075,1.70157
-0.896113,-0.258002,0.439689,-0.175864,-0.804774,0.281801,0.910375,-0.489335,0.222121,0.90726,1.42844,-0.0938258,-0.339826,-0.704106,-0.284863,0.495552,3.99337,-0.845018,-2.79276,-0.0173691,-0.363429,0.154139,0.401531,0.444344,0.302033,-0.00312591,0.055657,0.0544088,0.458089
1.04335,0.288779,-0.356202,-0.144233,1.64225,0.798922,2.12211,-0.128237,0.408308,-1.88359,0.426382,0.815582,0.506709,1.0112,0.110823,3.76012,-1.60409,2.1006,3.6093,1.11146,2.49264,-0.882199,-3.12617,-6.71212,-7.62638,0.400865,0.0788852,0.911847,-11.5323
-0.682746,-0.2306,1.42141,-0.000828231,-0.398963,-0.382776,-0.438555,-0.217839,0.389379,1.95696,-0.534503,-1.61663,-0.425659,0.743096,0.731626,-1.45839,0.250866,-1.02613,-1.6343,-0.745756,-1.53861,0.680063,1.80686,3.85424,4.38382,-0.23931,-0.0627267,-0.958274,6.92351
-0.358239,-0.251969,0.397683,-0.0827181,-1.6888,1.0748,2.63276,-0.344766,0.765857,1.40876,-0.936252,-1.92644,-0.705604,1.60702,0.752156,2.54065,-0.21842,0.969619,-0.40453,0.45808,0.291173,-0.106896,-0.589008,-1.26499,-1.22791,0.0120254,-0.0178209,1.02106,-2.4068
0.503095,-0.0972037,0.0789704,-0.0599923,0.49398,-0.275388,0.230257,-0.331015,0.516126,0.214171,-0.0116305,0.422827,0.134489,-0.728747,-0.106246,-0.899373,0.689947,-0.274283,1.95744,-0.314489,0.180354,0.102588,-0.262125,-0.536928,-0.643689,0.0437213,0.029156,-0.156407,-0.861585
0.173062,-0.351162,-0.575164,-0.0661527,-2.00743,0.744169,1.56136,-0.408426,0.351765,2.1698,0.572418,-0.662076,-0.45041,0.465293,-0.17632,-2.63559,0.561266,-1.38459,0.209091,-0.901277,-1.19822,0.643049,1.44306,3.22655,3.78753,-0.211527,-0.025342,-0.506442,5.66735
1.02202,-0.120885,-0.890107,0.134158,-1.10496,-0.546018,-0.0731781,-0.0857101,0.396895,0.771172,0.00864068,-0.382743,-0.0878293,0.54284,-0.0905421,-1.40632,-0.548259,-0.508064,0.779017,-0.397694,-0.448851,0.253252,0.54421,1.31733,1.5738,-0.0816067,-0.0196396,-0.298515,2.38195
0.921499,0.294596,0.129662,0.157869,1.64554,-1.15832,-2.55306,0.412795,-0.424646,-1.47945,-0.736998,0.528531,0.409556,-0.50367,-0.10154,0.692789,-0.730529,0.635257,0.853768,0.255424,0.576544,-0.2598,-0.676778,-1.45142,-1.69248,0.0948648,-0.000845679,0.255879,-2.58491
1.42718,0.120751,-0.291079,-0.0354976,0.665574,0.24488,-0.420853,0.0448257,-0.223755,0.0554587,-0.435963,-0.227903,0.00879505,-0.225537,0.449791,0.592328,0.0514973,0.239216,0.292744,-0.0664589,-0.0606125,0.0500544,0.00788596,0.0655698,0.24948,-0.0405154,-0.0181083,0.631358,-0.0700165
-0.728422,-0.0851683,-0.200404,0.0853168,-1.22388,0.0244416,-0.0998406,0.0573273,-0.282064,0.816563,1.09145,-0.67018,-0.354122,1.01576,-0.192914,-0.471073,-0.273304,-0.313791,0.0658718,-0.101806,-0.0991743,0.115336,0.085757,0.17145,0.092518,0.00688528,0.00903597,-0.578939,0.497823
0.70913,-0.061079,1.58023,-0.0768709,0.760255,-0.70983,0.221803,-0.311311,0.863478,-0.661198,-0.173833,0.6088,0.49808,0.361171,-0.321092,-0.0726213,0.233004,-0.254615,-0.0199603,-0.115873,0.0798089,0.0362937,0.1148,0.0957665,-0.79891,2.19587,0.839455,1.10338,0.0491587
-0.21192,0.0439519,-1.09011,0.104771,0.350354,-0.23378,-0.92151,0.118877,-0.223477,-0.178607,-0.510356,0.670121,0.360038,-0.0652897,-0.878651,0.309626,1.40505,-0.264861,0.589974,-0.248429,-0.0102103,0.1582,0.0225082,-0.0537491,-0.0260485,-0.00292948,0.00203484,0.554134,-0.427969
-0.451782,-0.102182,-0.451716,-0.101082,0.823561,-0.0607968,0.344607,-0.309907,0.297229,0.410558,-0.222707,-0.18243,-0.488545,-2.04745,0.159,-1.69848,0.365132,-0.0576733,1.19489,-0.050708,0.286938,-0.157777,-0.363222,-0.717959,-0.665061,-0.000263784,0.010188,1.02167,-1.68213
0.282624,0.0937077,-0.371121,-0.149428,-0.636622,2.04521,1.04468,0.226619,-1.03925,0.198959,-0.19707,-0.518179,-0.436898,0.58003,-0.304,1.37617,0.114208,0.336487,-1.88915,0.263178,-0.138786,-0.0759624,0.142995,0.266644,0.186122,0.018423,0.014965,-0.537895,0.711532
-0.34945,0.00995731,0.145334,0.0426409,0.175043,0.446444,-0.113412,0.14871,-0.0893596,0.0391113,-1.975,-0.286282,0.0219621,0.39129,-0.201276,1.23405,-0.485995,0.735112,1.6244,0.0294009,0.33624,-0.0266054,-0.569176,-1.12145,-1.55448,0.155612,0.0368096,-1.45886,-1.15675
0.144226,0.0221932,0.596084,-0.0692522,0.436203,-0.672441,0.573932,-0.165282,0.91646,-0.665011,0.160029,1.17998,1.06178,0.0523321,1.3569,1.13983,-0.367989,0.164312,0.798965,-0.205253,-0.037169,0.0861871,0.225191,0.598103,-0.893004,4.27029,1.64537,1.77381,1.4341
0.497049,-0.0438017,-0.767802,-0.101467,0.811132,-0.460389,0.937064,-0.398987,0.935182,-0.300201,0.0683061,0.362333,0.290372,-0.449321,0.0140441,0.54971,1.5396,-0.273777,-1.68765,-0.000797127,0.0211514,-0.129696,0.355092,0.519802,-1.9404,6.15678,2.39176,2.71191,0.971131
-0.223938,0.0820755,0.593795,-0.128012,0.5034,-0.0836533,0.593985,-0.0791665,0.398185,-0.564722,0.337189,0.861217,0.767358,-0.224959,1.47701,2.04708,0.626104,0.306655,-1.0063,0.119225,-0.211115,0.0588183,0.20776,0.449914,0.760764,-0.0763995,-0.0245399,0.792369,0.627122
1.88454,-0.049894,-0.361254,-0.0789015,-0.423349,0.0373411,0.315186,-0.194126,0.166247,-0.170053,0.358696,0.66133,0.0706859,-1.13906,-0.0598863,-0.852447,0.747534,-0.300275,0.286386,-0.129967,-0.0689038,0.00625704,0.106553,0.301864,0.368258,-0.0120795,0.0230673,0.0545451,0.4604
1.61926,-0.0721626,-1.27895,0.0424992,-0.13979,0.173391,-0.216656,-0.163722,-0.268288,0.92447,0.0895132,-1.67562,-1.34217,-0.511518,-1.13799,-2.13086,-0.166613,-0.154167,0.342976,0.129731,0.432677,-0.268563,-0.503617,-1.14735,-1.40864,0.0740483,0.0302411,0.287616,-2.30203
-0.631948,0.142908,0.0994665,0.0450254,0.287163,-0.458652,-1.38102,0.289592,-0.466774,-0.361097,0.579116,0.818623,0.64634,-0.277149,0.84553,0.795548,0.572977,-0.186908,-0.626253,-0.219639,-0.50245,0.254017,0.613971,1.33526,1.91459,-0.180719,-0.0638859,1.57991,1.6724
-0.403622,-0.23566,1.07667,0.130995,-1.79496,0.00497812,-1.18089,0.14518,-0.518582,1.26804,-0.196392,-0.486073,-0.351856,0.7898,-1.04402,-2.87339,-0.621979,-1.12051,1.24808,-0.879283,-0.876674,0.594435,1.10095,2.4945,2.92489,-0.19677,-0.060523,-0.123328,4.11993
-0.150043,-0.249018,-1.82632,0.2087,-0.670298,-1.09731,0.0346232,-0.278882,0.995342,0.885013,-1.16669,-0.400698,-0.181481,-0.0183833,-0.95417,-1.53387,0.904388,-0.618842,0.598014,-0.353432,-0.285196,0.177249,0.355618,0.746687,0.733467,0.00252263,0.0144354,-0.490614,1.34617
-0.981629,-0.140935,-0.721641,0.0903291,0.0519384,-0.260306,-0.234725,0.162542,0.409354,-0.644183,-3.74549,1.30351,0.336333,-2.37124,-0.766905,-2.74228,-1.31205,-0.00971094,2.23012,-0.452953,-0.358436,0.0452159,0.540456,1.61334,1.93071,-0.0780375,-0.0335229,-0.256849,2.92231
-0.066903,-0.207764,0.791742,-0.00184973,-0.320418,-0.891116,0.577282,-0.366967,1.00725,-0.0865711,0.121671,0.408381,0.231305,0.424593,-0.79594,-1.4305,0.604181,-0.913483,-1.31431,-0.220528,-0.487209,0.188394,0.8019,1.55398,1.9133,-0.15571,-0.0494954,0.947502,1.99067
0.24624,-0.0483894,1.41201,-0.117511,-1.0555,0.632531,-0.559307,0.21762,-0.730925,-0.509293,-0.413798,0.993607,0.133101,-1.6292,0.0619503,-0.333372,0.726411,-0.168224,-1.05067,-0.123598,-0.515977,0.104583,0.650973,1.51348,1.80999,-0.118138,-0.0184887,0.351553,2.38318
1.01693,0.0421019,-0.530557,-0.12311,0.197689,0.0173138,-0.145884,-0.0778509,-0.192509,-0.679405,0.542504,0.943246,0.00721545,-2.55819,0.417686,-0.158232,1.37328,0.121256,-0.344565,0.22592,0.268068,-0.271259,-0.335571,-0.683431,-0.769179,0.0508027,0.0481335,0.460937,-1.36329
-0.230429,0.0497203,-0.108363,-0.0654391,0.253801,0.876781,0.456681,0.125479,-0.363036,-0.0248392,-0.943021,-0.331384,-0.327005,-0.393772,0.0704385,-0.156807,-1.36907,0.583397,0.99996,0.147924,0.309438,-0.19586,-0.426694,-0.734738,-0.946121,0.0856719,0.0194125,-0.78328,-0.78749
0.0228578,0.102132,1.17278,0.106907,0.801344,-0.516681,-0.288808,0.0623688,0.455608,0.186976,-0.738508,-1.3291,0.151037,2.96443,0.402446,1.98292,-1.66505,0.555997,-0.136982,0.133427,0.0445951,0.104169,-0.111409,-0.347162,-0.344092,-0.00926879,-0.0568473,-0.0248323,-0.485764
0.0736807,-0.217422,0.733014,-0.213069,1.44781,0.505458,2.95608,-0.919596,1.49227,0.399631,-0.565263,-1.00153,-0.559928,1.35286,-1.60773,0.775013,1.51291,0.171461,0.0782153,0.502875,0.991041,-0.249391,-1.32839,-3.34054,-2.23857,-3.69581,-1.45495,0.209064,-6.89789
0.833701,-0.0937891,-2.17209,0.238042,-3.39731,0.441687,-1.64555,0.716288,-1.37688,-0.338648,-1.15595,1.48898,0.0528914,-2.0386,-1.27174,-2.13625,-0.0134101,-0.430204,1.03901,-0.527718,-0.498983,0.0978614,0.834723,2.24178,0.857098,3.94784,1.56308,0.751878,4.3318
0.817383,-0.0688654,-0.236264,0.0379345,0.483454,-0.641471,-0.219243,-0.192894,0.716579,-0.0217116,-1.50155,0.217329,0.275573,-0.520391,-0.0858292,0.15398,0.895153,-0.010493,0.586409,-0.193567,-0.123055,0.114734,0.10516,0.22775,0.271223,-0.00293937,0.000683292,0.0572382,0.360151
0.347797,0.013005,-1.42144,-0.0305951,0.409678,0.257509,1.63466,-0.378131,0.729339,1.13037,0.764911,-1.13665,-0.0592464,1.84155,0.823716,2.0856,0.519932,0.277777,0.283095,0.0791801,0.212352,0.0817709,-0.420155,-1.0332,-1.03713,0.0387916,0.00803876,0.443864,-1.77335
-0.0168561,-0.0145046,2.29445,-0.141408,-0.404176,1.27336,0.098126,0.114916,-0.945387,-0.0396048,0.75649,-0.08012,-0.347804,1.01927,-1.14173,-1.1835,-1.29029,-0.233739,1.04478,-0.13953,0.240912,0.0480424,-0.217407,-0.484959,-0.758114,0.0386097,0.00618365,-0.812882,-0.632227
-0.41033,-0.0043273,-0.433029,-0.0433881,0.888721,-0.158839,0.298683,-0.180537,0.37424,0.0540929,-0.485006,-0.228901,-0.101174,-0.584379,0.191286,0.51542,0.73836,0.222185,-0.293234,0.166569,0.201529,-0.132793,-0.29096,-0.71524,-0.914627,0.0740707,0.0286584,-0.162276,-1.14057
-0.57434,-0.136848,-0.86577,0.149746,-1.36209,-0.443744,-0.206482,-0.0808824,0.0356301,1.17133,1.55924,-0.476611,-0.0748542,1.72434,-0.627392,-0.483663,1.16545,-1.02873,-0.715039,-0.412526,-0.554141,0.411015,0.684054,1.28323,1.38467,-0.0673983,-0.00109983,-0.380913,2.184
-0.071209,0.304491,-0.647239,-0.0187976,2.10039,-0.760283,-1.00331,0.155712,-0.0213955,-1.29801,0.731505,1.91411,1.37197,0.0281383,0.318707,0.567461,1.11089,-0.751626,-1.91851,-0.341156,-0.806442,0.310069,1.15803,2.33346,2.55487,-0.0824064,-0.00777235,-0.99628,4.39911
0.562285,0.168007,0.268522,0.211452,0.892162,-0.861238,-1.51971,0.228533,-0.128565,-0.0683214,0.326134,-0.483956,0.324269,2.99272,-0.999595,-0.522056,-1.56564,-0.559467,0.309773,-0.373738,-0.280801,0.334552,0.514959,0.953667,1.30097,-0.143575,-0.0940166,0.887084,1.09072
-0.841468,0.138133,-1.57502,0.242803,-1.58128,-0.475344,-1.65594,0.720368,-0.978643,-1.46052,0.6011,2.60754,1.10426,-0.631382,-0.598579,-0.528309,-0.301849,-0.33975,0.920571,-0.259956,-0.22588,0.117665,0.411308,1.15729,1.46802,-0.0741602,-0.0168845,0.262193,1.90157
-0.658288,-0.0396854,0.134856,0.0809785,-1.21575,-0.416826,0.363854,0.037792,-0.00496111,-0.196362,2.59121,1.13075,0.480523,1.30716,-0.391759,-2.30242,-1.87259,-0.840552,1.91995,-0.337684,-0.0747873,0.247425,0.183957,0.566032,2.49014,-3.11205,-1.20895,1.61176,-0.385455
0.387959,-0.0292936,0.640821,0.100229,-1.10168,-0.514395,-0.13075,0.141238,0.22931,-0.146069,-0.236003,-0.840623,-0.223292,0.879917,0.491973,0.589272,-1.80552,0.559746,-0.758561,0.343796,0.163876,-0.237727,-0.0750703,-0.0720529,-1.34701,2.99506,1.13038,0.711464,0.291716
0.613088,0.135733,-1.17627,-0.132564,1.77903,0.0624618,1.12904,-0.215046,0.475503,-0.517903,0.139246,-0.138525,-0.116476,-0.464366,0.167708,-0.859358,-1.15451,0.0636616,-0.958653,0.20478,0.235158,-0.360069,0.0723791,0.120007,-1.38608,3.83326,1.47265,1.611,0.362583
0.893515,0.149492,0.204387,-0.177198,0.410139,0.723182,1.05476,-0.0928655,-0.0790068,-0.381671,0.873586,-0.272662,-0.0660021,0.00542048,1.19493,2.8398,0.35358,1.00682,-0.894606,0.702118,0.648535,-0.362368,-0.968717,-2.15405,-2.04754,-0.795072,-0.316176,0.10639,-3.73115
1.35985,0.0485906,-0.496431,-0.0271532,-0.366905,-0.671079,0.605937,-0.109398,0.509066,-1.1177,1.31136,1.23355,0.536615,-0.359998,0.169,-0.398903,0.00967498,-0.338496,-1.74842,0.229271,-0.182542,-0.128215,0.390298,0.837419,1.57192,-1.03208,-0.383813,0.748441,0.859764
-1.01961,0.00687548,0.447631,0.0700559,0.950799,0.138709,-0.401958,-0.0497772,-0.11675,1.16216,-0.376605,-1.71548,-0.548044,1.89822,-0.397551,0.526227,-0.394349,0.19353,1.34031,-0.0499736,0.277265,0.156999,-0.598124,-1.44273,-0.540074,-2.74812,-1.09402,-0.984713,-2.68137
-1.07823,0.0226894,0.4049,-0.128605,-0.13207,0.337347,0.568977,0.0158453,-0.111543,-0.587683,0.990771,1.07877,0.511739,-0.430226,0.565566,1.01317,0.351765,0.130429,0.0136147,0.0192086,0.272778,-0.110303,-0.109565,-0.243522,-2.26108,4.87349,1.88938,1.79758,-0.0414201
0.241676,0.216515,0.151026,-0.04658,0.126873,0.61338,-0.324379,0.384304,-0.85942,-1.42979,0.290458,1.03049,0.263415,-0.570305,-0.0707913,1.00139,-0.937333,0.784751,0.624857,0.460788,0.74488,-0.387571,-0.874614,-1.7699,-1.99811,0.10292,0.018976,0.36859,-3.08726
-1.13134,0.0548162,-0.892386,0.048902,-0.701972,0.108825,0.0444162,0.244439,-0.41487,-0.397384,0.72761,0.572329,0.11227,-0.324747,0.162499,0.144046,-0.39321,0.159579,-0.249431,0.223327,0.116261,-0.138446,-0.142436,-0.207837,0.325096,-0.94663,-0.366319,0.53302,-0.717367
-0.193286,-0.16217,-0.556993,0.0874104,-1.49002,0.0740649,0.0440127,0.0680286,0.00993061,0.269972,-0.974608,0.17944,-0.0981842,-0.408672,-0.569436,-0.618162,0.263491,-0.121963,0.408058,-0.150506,-0.198392,0.0703001,0.195859,0.554851,0.37364,0.0543597,0.0372443,-1.41428,1.53343
0.508143,-0.335883,0.42691,-0.0792674,-0.19743,-0.983302,0.601329,-0.618242,1.37349,0.00521415,-0.953062,0.978956,0.212047,-2.20386,-0.358068,-1.58559,2.19202,-0.62734,0.577108,-0.329905,-0.143565,0.0879747,0.252052,0.511391,0.262174,0.881093,0.37355,1.05094,0.457064
-0.0900839,-0.00411381,-0.28415,0.0299822,-0.375074,-0.0611146,-0.716091,0.0857177,-0.461497,-0.101716,0.428892,0.174375,-0.216646,-0.822261,-0.40594,-0.0747196,1.09594,-0.0526954,-0.29213,0.151287,0.16528,-0.0882665,-0.307826,-0.728574,-0.187272,-1.77356,-0.672193,-0.606157,-1.4892
-0.586002,-0.100717,-0.340983,-0.00717538,-2.53853,1.17347,1.08129,0.227914,-0.312444,0.674798,-0.0256473,0.822044,0.648024,0.658855,1.15688,1.32355,-0.527865,0.180515,1.92828,-0.509314,-0.494604,0.437503,0.503441,1.49152,1.4325,1.69576,0.667141,1.62383,2.63322
